CaseID,Activity,Timestamp,Resource
2192,0,2011-11-04 14:54:52+00:00,17
2192,1,2011-11-07 09:46:09+00:00,18
2192,2,2011-11-07 11:47:26+00:00,18
2192,3,2011-12-18 15:00:27+00:00,1
2193,0,2011-11-07 06:21:25+00:00,17
2193,1,2011-11-07 06:40:19+00:00,15
2193,2,2011-11-10 09:26:36+00:00,15
2193,3,2011-12-23 06:31:06+00:00,1
2194,0,2011-11-07 07:21:13+00:00,10
2194,1,2011-11-07 07:21:26+00:00,10
2194,2,2011-11-07 08:16:59+00:00,10
2194,3,2011-12-08 07:31:17+00:00,1
2195,0,2011-11-07 07:25:24+00:00,10
2195,1,2011-11-07 07:25:36+00:00,10
2195,4,2011-11-07 12:47:34+00:00,10
2195,2,2011-11-08 07:55:12+00:00,10
2195,3,2011-12-15 12:40:21+00:00,1
2196,0,2011-11-07 08:47:07+00:00,0
2196,1,2011-11-07 08:47:27+00:00,0
2196,2,2011-11-07 13:00:23+00:00,0
2196,3,2011-12-08 08:50:25+00:00,1
2197,0,2011-11-07 11:47:18+00:00,15
2197,1,2011-11-07 11:59:33+00:00,0
2197,4,2011-11-16 13:59:39+00:00,0
2197,1,2011-12-02 06:18:09+00:00,0
2197,4,2011-12-02 12:52:14+00:00,0
2197,2,2011-12-22 09:12:07+00:00,0
2197,3,2012-01-06 09:12:24+00:00,1
2198,0,2011-11-08 06:24:00+00:00,0
2198,1,2011-11-08 06:24:19+00:00,0
2198,2,2011-11-08 06:34:52+00:00,0
2198,3,2012-01-06 06:31:20+00:00,1
2199,0,2011-11-08 07:18:10+00:00,8
2199,1,2011-11-08 07:22:35+00:00,8
2199,2,2011-12-05 14:33:12+00:00,8
2199,3,2011-12-20 14:33:29+00:00,1
2200,0,2011-11-08 07:42:07+00:00,10
2200,2,2011-11-08 07:44:33+00:00,10
2200,3,2012-01-06 07:50:44+00:00,1
2201,0,2011-11-08 08:02:43+00:00,17
2201,1,2011-11-09 07:08:32+00:00,17
2201,4,2011-11-09 12:04:26+00:00,17
2201,2,2011-12-02 11:32:27+00:00,17
2201,3,2012-01-03 07:40:37+00:00,1
2202,0,2011-11-08 08:14:01+00:00,17
2202,1,2011-11-11 11:36:31+00:00,15
2202,2,2011-11-22 07:16:03+00:00,15
2202,3,2011-12-09 08:20:18+00:00,1
2203,1,2011-11-08 08:42:25+00:00,17
2203,4,2011-11-14 07:43:44+00:00,15
2203,2,2011-11-23 08:28:45+00:00,15
2203,3,2011-12-10 09:30:16+00:00,1
2204,0,2011-11-08 08:47:18+00:00,17
2204,1,2011-11-11 11:31:56+00:00,15
2204,4,2011-11-22 07:56:15+00:00,15
2204,2,2011-11-25 09:37:22+00:00,0
2204,2,2011-11-25 09:37:25+00:00,0
2204,3,2011-12-14 11:30:32+00:00,1
2205,0,2011-11-08 09:02:56+00:00,17
2205,1,2011-11-08 11:53:16+00:00,0
2205,2,2011-11-08 14:32:12+00:00,0
2205,3,2011-12-09 09:10:17+00:00,1
2206,0,2011-11-08 09:58:32+00:00,17
2206,2,2011-11-08 09:58:42+00:00,17
2206,3,2012-01-06 10:01:04+00:00,1
2207,0,2011-11-08 11:32:15+00:00,18
2207,2,2011-11-09 06:39:45+00:00,8
2207,2,2011-11-09 06:39:46+00:00,8
2207,3,2011-12-22 11:41:13+00:00,1
2208,0,2011-11-08 13:49:42+00:00,17
2208,1,2011-11-10 11:39:53+00:00,5
2208,2,2011-11-15 12:22:10+00:00,18
2208,1,2011-11-18 07:38:45+00:00,5
2208,2,2011-11-18 09:39:52+00:00,18
2208,3,2011-12-18 09:40:11+00:00,1
2209,0,2011-11-08 13:52:09+00:00,17
2209,1,2011-11-08 13:52:23+00:00,17
2209,2,2011-11-08 14:20:00+00:00,17
2209,3,2011-12-09 14:01:08+00:00,1
2210,0,2011-11-08 14:29:55+00:00,18
2210,1,2011-11-14 07:11:29+00:00,15
2210,2,2011-11-14 07:50:48+00:00,0
2210,2,2011-11-14 07:50:49+00:00,0
2210,3,2011-12-09 14:30:18+00:00,1
2211,0,2011-11-08 14:31:47+00:00,17
2211,1,2011-11-10 09:26:58+00:00,8
2211,4,2011-11-10 09:29:43+00:00,8
2211,1,2011-11-22 06:13:41+00:00,8
2211,2,2011-11-28 09:51:19+00:00,8
2211,3,2011-12-13 09:51:41+00:00,1
2212,0,2011-11-09 06:19:51+00:00,18
2212,2,2011-11-09 06:38:34+00:00,2
2212,3,2011-12-29 06:20:44+00:00,1
2213,0,2011-11-09 06:29:37+00:00,0
2213,1,2011-11-09 06:29:54+00:00,0
2213,2,2011-11-10 09:03:53+00:00,0
2213,3,2011-12-25 06:31:49+00:00,1
2214,0,2011-11-09 06:33:24+00:00,17
2214,1,2011-11-14 08:38:25+00:00,5
2214,2,2011-11-17 13:55:49+00:00,7
2214,3,2011-12-10 06:40:35+00:00,1
2215,0,2011-11-09 08:09:58+00:00,17
2215,1,2011-11-09 14:31:15+00:00,17
2215,2,2011-11-10 09:51:53+00:00,17
2215,3,2011-12-17 08:10:29+00:00,1
2216,0,2011-11-09 08:13:25+00:00,18
2216,1,2011-11-09 11:10:43+00:00,8
2216,2,2011-11-09 11:51:06+00:00,8
2216,3,2011-12-23 08:20:25+00:00,1
2217,0,2011-11-09 09:54:01+00:00,18
2217,1,2011-11-11 08:30:55+00:00,15
2217,4,2011-11-11 09:26:54+00:00,15
2217,2,2011-11-11 12:31:40+00:00,15
2217,3,2011-12-10 13:10:24+00:00,1
2218,1,2011-11-09 11:18:35+00:00,18
2218,2,2011-11-09 11:33:50+00:00,0
2218,3,2011-12-17 11:20:13+00:00,1
2219,0,2011-11-09 11:27:25+00:00,18
2219,1,2011-11-09 11:46:24+00:00,8
2219,2,2011-11-10 06:57:19+00:00,8
2219,3,2011-12-25 11:30:38+00:00,1
2220,0,2011-11-09 11:36:06+00:00,17
2220,1,2011-11-09 11:39:49+00:00,17
2220,2,2011-11-11 11:43:57+00:00,17
2220,2,2011-11-11 11:43:57+00:00,17
2220,3,2011-12-23 11:40:45+00:00,1
2221,0,2011-11-09 11:42:12+00:00,17
2221,1,2011-11-16 12:08:32+00:00,0
2221,2,2011-11-18 06:29:12+00:00,0
2221,3,2011-12-10 11:50:14+00:00,1
2222,0,2011-11-09 13:55:24+00:00,17
2222,1,2011-11-09 13:55:38+00:00,17
2222,2,2011-11-11 07:32:43+00:00,17
2222,3,2011-12-10 14:02:06+00:00,1
2223,0,2011-11-10 06:25:05+00:00,17
2223,1,2011-11-18 09:29:26+00:00,0
2223,4,2011-11-23 14:07:21+00:00,0
2223,2,2011-12-12 07:40:33+00:00,0
2223,3,2011-12-29 09:10:47+00:00,1
2224,0,2011-11-10 07:08:51+00:00,17
2224,1,2011-11-10 07:09:07+00:00,17
2224,2,2011-11-10 08:28:34+00:00,17
2224,3,2011-12-13 07:10:28+00:00,1
2225,0,2011-11-10 07:20:49+00:00,17
2225,1,2011-11-10 07:21:08+00:00,17
2225,2,2011-12-13 14:45:19+00:00,0
2225,2,2011-12-13 14:45:20+00:00,0
2225,3,2011-12-28 14:45:31+00:00,1
2226,0,2011-11-10 07:31:55+00:00,17
2226,1,2011-11-11 08:01:47+00:00,15
2226,2,2011-11-11 09:47:31+00:00,15
2226,3,2011-12-13 07:40:18+00:00,1
2227,0,2011-11-10 08:00:17+00:00,17
2227,2,2011-11-10 15:04:54+00:00,18
2227,2,2011-11-10 15:04:54+00:00,18
2227,3,2011-12-13 08:10:27+00:00,1
2228,0,2011-11-10 08:44:55+00:00,18
2228,1,2011-11-18 12:13:26+00:00,18
2228,2,2011-12-07 14:27:33+00:00,17
2228,2,2011-12-07 14:27:34+00:00,17
2228,3,2011-12-22 14:27:46+00:00,1
2229,0,2011-11-10 09:31:09+00:00,0
2229,1,2011-11-10 09:31:28+00:00,0
2229,4,2011-11-11 08:22:35+00:00,0
2229,2,2011-12-02 08:39:16+00:00,0
2229,3,2011-12-17 08:39:33+00:00,1
2230,1,2011-11-10 09:59:37+00:00,17
2230,2,2011-11-11 09:04:56+00:00,17
2230,3,2011-12-18 10:01:26+00:00,1
2231,0,2011-11-10 12:42:14+00:00,18
2231,1,2011-11-11 06:09:00+00:00,18
2231,2,2011-11-11 08:10:53+00:00,18
2231,3,2011-12-15 12:50:39+00:00,1
2232,0,2011-11-10 14:38:03+00:00,18
2232,1,2011-11-14 11:40:06+00:00,18
2232,4,2011-11-18 13:54:15+00:00,18
2232,2,2011-12-16 12:03:14+00:00,18
2232,3,2011-12-31 12:50:33+00:00,1
2233,0,2011-11-10 14:56:38+00:00,18
2233,1,2011-11-11 09:07:07+00:00,18
2233,2,2011-11-16 07:25:50+00:00,18
2233,3,2011-12-13 15:00:20+00:00,1
2234,0,2011-11-11 06:28:00+00:00,17
2234,1,2011-11-11 06:42:22+00:00,0
2234,2,2011-11-11 07:44:19+00:00,0
2234,3,2011-12-21 06:30:34+00:00,1
2235,1,2011-11-11 08:10:51+00:00,17
2235,4,2011-11-11 08:52:25+00:00,17
2235,1,2011-11-15 06:46:26+00:00,17
2235,2,2011-11-15 06:47:32+00:00,17
2235,2,2011-11-15 06:47:33+00:00,17
2235,3,2011-12-16 06:10:17+00:00,1
2236,0,2011-11-11 08:35:35+00:00,17
2236,1,2011-11-15 12:54:29+00:00,0
2236,4,2011-11-16 08:55:17+00:00,0
2236,2,2011-11-17 09:36:55+00:00,0
2236,3,2011-12-22 09:20:36+00:00,1
2237,0,2011-11-11 08:42:41+00:00,17
2237,1,2011-11-11 08:42:53+00:00,17
2237,4,2011-12-02 12:07:24+00:00,17
2237,1,2011-12-06 13:19:48+00:00,17
2237,2,2011-12-07 13:06:27+00:00,17
2237,3,2011-12-22 13:06:43+00:00,1
2238,0,2011-11-11 08:56:00+00:00,17
2238,1,2011-11-11 09:16:00+00:00,17
2238,2,2011-11-11 09:34:23+00:00,17
2238,3,2011-12-29 09:00:34+00:00,1
2239,1,2011-11-11 09:15:03+00:00,18
2239,4,2011-11-11 09:48:22+00:00,18
2239,2,2011-11-28 14:13:37+00:00,18
2239,3,2011-12-13 14:13:48+00:00,1
2240,0,2011-11-11 12:57:19+00:00,17
2240,1,2011-11-23 06:30:08+00:00,10
2240,2,2011-11-23 06:30:16+00:00,10
2240,3,2011-12-14 13:01:02+00:00,1
2241,0,2011-11-11 12:59:28+00:00,17
2241,1,2011-11-14 06:03:20+00:00,8
2241,2,2011-12-05 14:35:16+00:00,8
2241,3,2011-12-20 14:35:38+00:00,1
2242,0,2011-11-11 13:04:29+00:00,17
2242,1,2011-11-18 11:30:23+00:00,0
2242,4,2011-11-18 11:35:49+00:00,0
2242,2,2011-12-02 06:28:14+00:00,0
2242,3,2011-12-17 06:28:32+00:00,1
2243,0,2011-11-14 07:17:44+00:00,18
2243,2,2011-11-14 07:57:23+00:00,18
2243,3,2011-12-15 07:20:17+00:00,1
2244,0,2011-11-14 08:01:51+00:00,18
2244,1,2011-11-14 11:54:35+00:00,8
2244,2,2011-11-14 12:18:21+00:00,8
2244,3,2012-01-12 08:10:36+00:00,1
2245,0,2011-11-14 08:02:37+00:00,0
2245,1,2011-11-14 08:03:08+00:00,0
2245,2,2011-11-15 07:10:16+00:00,15
2245,3,2011-12-22 08:10:36+00:00,1
2246,0,2011-11-14 08:15:37+00:00,17
2246,1,2011-11-16 14:08:22+00:00,10
2246,4,2011-11-17 06:31:09+00:00,10
2246,2,2011-11-22 14:37:07+00:00,10
2246,3,2011-12-28 07:20:21+00:00,1
2247,0,2011-11-14 08:49:02+00:00,17
2247,1,2011-11-16 11:34:14+00:00,10
2247,4,2011-11-16 11:37:12+00:00,10
2247,2,2011-11-18 07:10:41+00:00,10
2247,3,2011-12-16 14:31:47+00:00,1
2248,0,2011-11-14 11:11:11+00:00,18
2248,1,2011-11-14 14:39:56+00:00,15
2248,2,2011-11-18 13:12:25+00:00,15
2248,3,2011-12-15 11:20:50+00:00,1
2249,0,2011-11-14 11:56:04+00:00,17
2249,1,2011-11-18 12:02:58+00:00,15
2249,4,2011-11-22 14:51:16+00:00,15
2249,2,2011-11-24 12:41:23+00:00,15
2249,3,2011-12-17 09:00:23+00:00,1
2250,0,2011-11-14 12:35:55+00:00,17
2250,1,2011-11-17 14:58:30+00:00,10
2250,4,2011-11-17 14:59:03+00:00,10
2250,2,2011-11-25 07:30:07+00:00,10
2250,1,2011-11-28 11:50:35+00:00,10
2250,4,2011-11-28 11:59:00+00:00,10
2250,2,2011-12-07 11:41:18+00:00,10
2250,3,2012-01-06 14:20:25+00:00,1
2251,0,2011-11-15 06:50:50+00:00,17
2251,1,2011-11-18 08:41:23+00:00,15
2251,4,2011-11-28 07:42:06+00:00,15
2251,2,2011-12-16 08:43:37+00:00,15
2251,3,2012-01-05 08:00:41+00:00,1
2252,0,2011-11-15 06:54:38+00:00,17
2252,2,2011-11-16 08:40:12+00:00,17
2252,2,2011-11-16 08:40:21+00:00,18
2252,2,2011-11-16 08:40:22+00:00,18
2252,3,2011-12-31 07:00:17+00:00,1
2253,0,2011-11-15 07:31:22+00:00,17
2253,1,2011-11-17 10:00:08+00:00,7
2253,2,2011-11-17 10:00:54+00:00,7
2253,3,2011-12-29 07:40:40+00:00,1
2254,0,2011-11-15 12:02:56+00:00,17
2254,1,2011-11-18 12:47:49+00:00,10
2254,2,2011-11-21 12:28:57+00:00,10
2254,3,2011-12-16 12:10:17+00:00,1
2255,0,2011-11-15 12:05:19+00:00,17
2255,1,2011-11-15 12:05:28+00:00,17
2255,2,2011-11-29 14:22:57+00:00,15
2255,3,2011-12-31 12:10:27+00:00,1
2256,0,2011-11-15 12:16:32+00:00,17
2256,1,2011-11-16 14:08:35+00:00,10
2256,4,2011-11-17 12:49:05+00:00,10
2256,1,2011-11-25 08:57:44+00:00,10
2256,4,2011-12-02 06:19:53+00:00,10
2256,2,2011-12-19 06:22:52+00:00,10
2256,3,2012-01-03 06:23:09+00:00,1
2257,0,2011-11-15 15:06:24+00:00,17
2257,1,2011-11-18 09:22:57+00:00,0
2257,2,2011-11-18 09:28:37+00:00,0
2257,3,2011-12-31 15:00:28+00:00,1
2258,0,2011-11-16 06:32:47+00:00,17
2258,1,2011-11-16 14:08:59+00:00,10
2258,4,2011-11-21 07:07:29+00:00,10
2258,2,2011-12-02 11:30:57+00:00,10
2258,3,2011-12-22 11:10:18+00:00,1
2259,0,2011-11-16 07:22:21+00:00,17
2259,1,2011-11-16 07:22:29+00:00,17
2259,2,2011-11-16 08:48:57+00:00,17
2259,3,2011-12-17 07:30:29+00:00,1
2260,0,2011-11-16 08:05:56+00:00,17
2260,1,2011-11-21 07:08:04+00:00,0
2260,4,2011-11-21 07:29:29+00:00,0
2260,2,2011-11-25 09:38:45+00:00,0
2260,3,2011-12-23 11:20:20+00:00,1
2261,0,2011-11-16 08:45:30+00:00,17
2261,1,2011-11-17 11:31:33+00:00,17
2261,2,2011-11-17 11:32:09+00:00,17
2261,3,2011-12-30 08:50:28+00:00,1
2262,0,2011-11-16 08:52:43+00:00,18
2262,2,2011-11-16 12:43:45+00:00,18
2262,3,2011-12-30 09:00:28+00:00,1
2263,0,2011-11-16 08:53:41+00:00,17
2263,2,2011-11-17 13:43:26+00:00,17
2263,3,2011-12-17 09:02:13+00:00,1
2264,0,2011-11-16 09:05:40+00:00,18
2264,1,2011-11-16 14:07:45+00:00,10
2264,4,2011-11-21 07:41:10+00:00,10
2264,2,2011-12-02 11:31:44+00:00,10
2264,3,2012-01-06 13:00:25+00:00,1
2265,0,2011-11-16 09:15:00+00:00,18
2265,1,2011-11-18 13:08:39+00:00,18
2265,4,2011-11-24 09:31:13+00:00,18
2265,2,2011-12-13 12:50:21+00:00,18
2265,3,2011-12-28 12:50:32+00:00,1
2266,0,2011-11-16 09:22:44+00:00,17
2266,2,2011-11-16 09:24:12+00:00,17
2266,3,2011-12-17 09:30:44+00:00,1
2267,0,2011-11-16 14:10:11+00:00,17
2267,1,2011-11-22 09:25:52+00:00,10
2267,4,2011-11-22 13:41:45+00:00,10
2267,2,2011-11-24 07:24:59+00:00,10
2267,3,2012-01-05 08:00:51+00:00,1
2268,0,2011-11-17 06:17:41+00:00,17
2268,1,2011-11-17 06:17:52+00:00,17
2268,2,2011-11-17 12:02:04+00:00,17
2268,3,2011-12-20 06:20:36+00:00,1
2269,0,2011-11-17 06:37:15+00:00,17
2269,1,2011-12-12 07:40:47+00:00,15
2269,4,2011-12-12 07:41:08+00:00,15
2269,2,2011-12-30 07:28:53+00:00,15
2269,3,2012-01-14 07:29:19+00:00,1
2270,0,2011-11-17 07:35:43+00:00,17
2270,1,2011-11-17 07:36:01+00:00,17
2270,2,2011-11-17 12:00:05+00:00,17
2270,3,2011-12-24 07:40:29+00:00,1
2271,0,2011-11-17 07:41:06+00:00,17
2271,1,2011-11-18 07:29:24+00:00,2
2271,2,2011-11-23 11:24:08+00:00,2
2271,3,2011-12-31 07:50:30+00:00,1
2272,0,2011-11-17 08:16:28+00:00,17
2272,1,2011-11-22 09:48:39+00:00,10
2272,2,2011-12-13 09:36:04+00:00,10
2272,3,2011-12-28 09:36:31+00:00,1
2273,0,2011-11-17 08:20:43+00:00,17
2273,1,2011-11-17 08:24:48+00:00,15
2273,2,2011-11-17 12:44:29+00:00,15
2273,3,2011-12-20 08:30:22+00:00,1
2274,0,2011-11-17 13:46:20+00:00,18
2274,2,2011-11-18 14:13:22+00:00,18
2274,3,2011-12-20 13:51:09+00:00,1
2275,0,2011-11-17 14:09:39+00:00,15
2275,1,2011-11-18 06:17:32+00:00,15
2275,4,2011-11-18 14:06:41+00:00,0
2275,2,2011-12-02 11:32:28+00:00,15
2275,3,2012-01-03 11:46:47+00:00,1
2276,0,2011-11-17 14:09:50+00:00,17
2276,1,2011-11-21 09:19:59+00:00,5
2276,2,2011-11-29 07:47:42+00:00,7
2276,3,2011-12-20 14:10:28+00:00,1
2277,0,2011-11-17 14:12:04+00:00,17
2277,1,2011-11-22 09:29:33+00:00,0
2277,4,2011-11-22 09:31:06+00:00,0
2277,2,2011-11-29 08:02:27+00:00,15
2277,3,2011-12-27 12:50:49+00:00,1
2278,0,2011-11-17 14:57:00+00:00,17
2278,1,2011-11-18 07:16:37+00:00,0
2278,2,2011-11-22 13:56:41+00:00,0
2278,3,2011-12-31 15:00:32+00:00,1
2279,0,2011-11-18 07:05:05+00:00,17
2279,1,2011-11-22 09:48:29+00:00,10
2279,4,2011-11-22 12:41:52+00:00,10
2279,2,2011-11-23 07:43:53+00:00,10
2279,3,2012-01-05 12:10:41+00:00,1
2280,0,2011-11-18 09:23:43+00:00,17
2280,1,2011-11-22 14:39:13+00:00,0
2280,2,2011-11-23 08:14:59+00:00,0
2280,3,2012-01-01 09:30:56+00:00,1
2281,0,2011-11-18 11:23:27+00:00,17
2281,1,2011-11-18 11:39:54+00:00,0
2281,2,2011-11-18 11:55:04+00:00,0
2281,3,2012-01-05 11:30:53+00:00,1
2282,0,2011-11-18 11:33:44+00:00,17
2282,2,2011-11-18 12:35:55+00:00,17
2282,4,2011-11-21 08:42:07+00:00,17
2282,4,2011-11-21 08:42:08+00:00,17
2282,2,2011-11-28 07:30:49+00:00,8
2282,3,2012-01-01 11:40:38+00:00,1
2283,0,2011-11-18 11:35:12+00:00,17
2283,1,2011-11-21 11:25:49+00:00,15
2283,2,2011-11-28 13:39:07+00:00,15
2283,3,2011-12-21 11:40:35+00:00,1
2284,0,2011-11-18 11:37:44+00:00,17
2284,1,2011-11-18 12:29:56+00:00,8
2284,2,2011-11-18 12:41:05+00:00,8
2284,3,2012-01-01 11:40:29+00:00,1
2285,0,2011-11-18 12:49:38+00:00,17
2285,1,2011-11-18 12:53:18+00:00,10
2285,2,2011-11-21 06:06:41+00:00,10
2285,3,2012-01-05 12:51:41+00:00,1
2286,0,2011-11-18 13:56:31+00:00,17
2286,1,2011-11-21 09:04:41+00:00,0
2286,2,2011-11-21 09:20:17+00:00,0
2286,3,2011-12-21 14:00:22+00:00,1
2287,0,2011-11-21 07:38:27+00:00,17
2287,1,2011-11-21 09:15:42+00:00,10
2287,2,2011-11-21 14:20:11+00:00,10
2287,3,2012-01-19 07:40:57+00:00,1
2288,0,2011-11-21 08:49:42+00:00,17
2288,1,2011-11-25 08:51:52+00:00,15
2288,2,2011-11-28 13:05:51+00:00,15
2288,3,2012-01-06 08:50:25+00:00,1
2289,0,2011-11-21 08:57:57+00:00,17
2289,1,2011-11-21 09:20:43+00:00,15
2289,2,2011-11-21 09:59:31+00:00,17
2289,3,2011-12-22 09:00:36+00:00,1
2290,0,2011-11-21 11:28:17+00:00,18
2290,1,2011-11-22 07:23:42+00:00,8
2290,2,2011-11-23 08:34:16+00:00,17
2290,2,2011-11-23 08:34:17+00:00,17
2290,3,2011-12-22 11:30:17+00:00,1
2291,0,2011-11-21 11:38:34+00:00,0
2291,1,2011-11-21 11:38:48+00:00,0
2291,2,2011-11-21 11:44:53+00:00,0
2291,3,2012-01-19 11:40:34+00:00,1
2292,0,2011-11-21 12:52:46+00:00,18
2292,0,2011-11-21 14:27:32+00:00,10
2292,0,2011-11-21 14:27:33+00:00,10
2292,1,2011-11-23 06:13:17+00:00,0
2292,2,2011-11-25 08:28:26+00:00,13
2292,3,2011-12-22 13:00:48+00:00,1
2293,0,2011-11-21 13:36:29+00:00,0
2293,2,2011-11-21 13:56:42+00:00,0
2293,3,2011-12-22 13:40:14+00:00,1
2294,0,2011-11-22 06:08:57+00:00,17
2294,1,2011-11-22 14:05:16+00:00,0
2294,2,2011-11-25 11:58:41+00:00,15
2294,3,2011-12-29 06:10:35+00:00,1
2295,0,2011-11-22 06:14:01+00:00,17
2295,1,2011-11-22 08:52:13+00:00,18
2295,2,2011-11-28 07:01:48+00:00,18
2295,2,2011-11-28 07:01:49+00:00,18
2295,3,2012-01-05 06:20:41+00:00,1
2296,0,2011-11-22 06:56:48+00:00,17
2296,1,2011-11-22 09:41:00+00:00,0
2296,2,2011-11-22 09:56:19+00:00,0
2296,3,2012-01-05 07:00:41+00:00,1
2297,0,2011-11-22 08:21:43+00:00,17
2297,1,2011-11-29 08:36:04+00:00,0
2297,2,2011-12-13 13:25:11+00:00,0
2297,3,2011-12-28 13:25:22+00:00,1
2298,0,2011-11-22 08:57:31+00:00,17
2298,1,2011-11-22 09:03:36+00:00,0
2298,2,2011-11-22 13:00:19+00:00,0
2298,3,2012-01-14 09:00:40+00:00,1
2299,1,2011-11-22 09:03:51+00:00,17
2299,4,2011-11-23 08:43:12+00:00,15
2299,2,2011-12-02 11:30:54+00:00,15
2299,3,2011-12-24 12:00:27+00:00,1
2300,1,2011-11-22 14:45:26+00:00,17
2300,4,2011-11-22 14:46:18+00:00,17
2300,1,2011-11-25 14:37:18+00:00,15
2300,2,2011-12-12 12:47:36+00:00,17
2300,2,2011-12-12 12:47:37+00:00,17
2300,3,2011-12-27 12:47:50+00:00,1
2301,0,2011-11-23 06:42:30+00:00,17
2301,1,2011-11-23 07:47:16+00:00,0
2301,2,2011-11-23 08:03:08+00:00,0
2301,3,2011-12-24 06:53:24+00:00,1
2302,0,2011-11-23 07:44:28+00:00,17
2302,2,2011-11-23 09:21:30+00:00,0
2302,3,2012-01-15 07:50:48+00:00,1
2303,0,2011-11-23 08:14:26+00:00,17
2303,1,2011-11-23 08:14:34+00:00,17
2303,2,2011-11-23 08:33:02+00:00,17
2303,3,2011-12-24 08:20:24+00:00,1
2304,0,2011-11-23 08:44:05+00:00,10
2304,2,2011-11-23 08:45:05+00:00,10
2304,3,2011-12-30 08:50:38+00:00,1
2305,0,2011-11-23 08:46:01+00:00,0
2305,1,2011-11-25 13:11:06+00:00,10
2305,2,2011-11-28 09:46:18+00:00,10
2305,3,2011-12-24 08:50:46+00:00,1
2306,0,2011-11-23 08:59:12+00:00,10
2306,1,2011-11-23 09:00:48+00:00,10
2306,2,2011-11-23 09:23:33+00:00,10
2306,3,2012-01-05 09:01:01+00:00,1
2307,1,2011-11-23 09:23:17+00:00,18
2307,2,2011-11-23 11:25:06+00:00,8
2307,3,2012-01-06 09:31:04+00:00,1
2308,0,2011-11-23 09:31:14+00:00,18
2308,1,2011-11-23 09:32:01+00:00,18
2308,2,2011-11-23 11:13:50+00:00,18
2308,3,2011-12-28 09:40:21+00:00,1
2309,0,2011-11-23 11:05:45+00:00,17
2309,1,2011-11-23 11:05:54+00:00,17
2309,2,2011-11-23 12:11:15+00:00,17
2309,3,2011-12-24 11:14:10+00:00,1
2310,0,2011-11-23 12:16:49+00:00,17
2310,1,2011-11-24 12:21:28+00:00,17
2310,4,2011-12-09 13:24:05+00:00,15
2310,2,2011-12-14 13:52:46+00:00,15
2310,3,2011-12-29 13:53:01+00:00,1
2311,0,2011-11-23 12:25:26+00:00,17
2311,1,2011-11-28 14:11:59+00:00,15
2311,2,2011-12-07 13:03:49+00:00,15
2311,3,2011-12-24 12:30:24+00:00,1
2312,0,2011-11-23 12:43:38+00:00,17
2312,1,2011-11-25 08:12:19+00:00,17
2312,4,2011-11-25 12:01:18+00:00,17
2312,2,2011-11-28 07:25:00+00:00,17
2312,2,2011-11-28 07:25:02+00:00,17
2312,3,2011-12-27 08:10:16+00:00,1
2313,0,2011-11-24 06:48:59+00:00,17
2313,1,2011-11-29 09:55:52+00:00,18
2313,2,2011-12-01 06:56:02+00:00,18
2313,3,2012-01-11 06:50:53+00:00,1
2314,0,2011-11-24 07:27:50+00:00,17
2314,1,2011-11-25 08:51:06+00:00,17
2314,2,2011-11-25 13:10:05+00:00,17
2314,3,2011-12-27 07:30:40+00:00,1
2315,0,2011-11-24 08:01:02+00:00,17
2315,1,2011-11-24 09:43:58+00:00,0
2315,2,2011-11-24 09:44:44+00:00,0
2315,3,2011-12-29 08:10:35+00:00,1
2316,0,2011-11-24 08:09:21+00:00,17
2316,1,2011-11-24 12:20:25+00:00,7
2316,2,2011-11-24 12:23:50+00:00,7
2316,3,2012-01-07 08:10:26+00:00,1
2317,0,2011-11-24 08:10:50+00:00,17
2317,1,2011-12-02 09:48:37+00:00,2
2317,4,2011-12-05 12:22:49+00:00,8
2317,1,2011-12-14 15:41:08+00:00,8
2317,2,2011-12-15 06:13:34+00:00,8
2317,3,2012-01-14 06:13:59+00:00,1
2318,0,2011-11-24 09:51:47+00:00,18
2318,1,2011-11-24 11:57:48+00:00,18
2318,2,2011-11-28 08:00:14+00:00,18
2318,3,2011-12-27 10:00:16+00:00,1
2319,0,2011-11-24 12:02:16+00:00,17
2319,1,2011-11-24 12:02:35+00:00,17
2319,2,2011-12-12 07:04:47+00:00,15
2319,3,2011-12-27 07:05:04+00:00,1
2320,0,2011-11-24 14:51:00+00:00,17
2320,1,2011-11-24 14:57:16+00:00,10
2320,4,2011-12-05 06:43:12+00:00,10
2320,2,2011-12-05 12:28:40+00:00,10
2320,3,2011-12-27 15:00:17+00:00,1
2321,0,2011-11-25 07:16:03+00:00,17
2321,1,2011-11-25 07:20:15+00:00,17
2321,2,2011-12-01 14:48:02+00:00,17
2321,3,2012-01-19 07:20:33+00:00,1
2322,0,2011-11-25 08:32:46+00:00,17
2322,2,2011-11-25 09:19:08+00:00,17
2322,3,2011-12-28 08:40:30+00:00,1
2323,0,2011-11-25 11:24:41+00:00,0
2323,1,2011-11-25 13:11:55+00:00,10
2323,2,2011-11-28 09:49:52+00:00,10
2323,3,2011-12-28 11:30:21+00:00,1
2324,0,2011-11-25 12:33:54+00:00,0
2324,1,2011-11-25 12:47:48+00:00,0
2324,4,2011-11-29 12:47:35+00:00,0
2324,2,2011-12-02 14:25:57+00:00,0
2324,3,2012-01-07 14:20:26+00:00,1
2325,0,2011-11-25 13:20:40+00:00,17
2325,1,2011-12-01 06:34:50+00:00,15
2325,4,2011-12-09 09:54:53+00:00,15
2325,2,2011-12-14 13:51:20+00:00,15
